0	1520546457.76	342.0
1	1520546504.71	342.0	22880.0
2	1520546505.19	340.0
3	1520546505.25	342.0
4	1520546505.3	342.0
5	1520546505.31	342.0
6	1520546505.34	342.0
7	1520546505.35	342.0
8	1520546505.39	342.0
9	1520546505.4	342.0
10	1520546505.41	342.0
11	1520546505.41	342.0
12	1520546507.08	342.0
13	1520546507.1	342.0
14	1520546507.12	340.0
15	1520546507.21	342.0
16	1520546507.21	342.0
17	1520546507.23	342.0
18	1520546507.32	342.0
19	1520546507.34	342.0
20	1520546507.36	340.0
21	1520546507.38	342.0
22	1520546507.43	394.0
23	1520546507.47	340.0
24	1520546507.48	342.0
25	1520546507.49	342.0
26	1520546507.5	342.0
27	1520546507.55	342.0
28	1520546507.62	342.0
29	1520546507.69	342.0
30	1520546507.7	342.0
31	1520546507.7	342.0
32	1520546507.72	342.0
33	1520546507.76	342.0
34	1520546507.78	394.0
35	1520546507.78	342.0
36	1520546507.78	342.0
37	1520546507.85	342.0
38	1520546507.92	342.0
39	1520546507.93	342.0
40	1520546507.95	342.0
41	1520546507.97	342.0
42	1520546508.03	340.0
43	1520546508.06	394.0
44	1520546508.13	342.0
45	1520546508.14	342.0
46	1520546508.18	396.0
47	1520546508.26	342.0
48	1520546508.29	340.0
49	1520546508.3	342.0
50	1520546508.31	342.0
51	1520546508.31	342.0
52	1520546508.33	342.0
53	1520546508.33	342.0
54	1520546508.34	342.0
55	1520546508.35	396.0
56	1520546508.35	342.0
57	1520546508.44	342.0
58	1520546508.51	342.0
59	1520546508.53	342.0
60	1520546508.54	394.0
61	1520546508.55	396.0
62	1520546508.56	396.0
63	1520546508.57	342.0
64	1520546508.6	396.0
65	1520546508.6	396.0
66	1520546508.61	396.0
67	1520546508.64	342.0
68	1520546508.69	396.0
69	1520546508.7	342.0
70	1520546508.7	342.0
71	1520546508.72	1710.0
72	1520546508.72	342.0
73	1520546508.75	342.0
74	1520546508.75	342.0
75	1520546508.78	340.0
76	1520546508.79	394.0
77	1520546508.82	396.0
78	1520546508.84	396.0
79	1520546508.84	396.0
80	1520546508.84	396.0
81	1520546508.85	396.0
82	1520546508.85	396.0
83	1520546508.87	342.0
84	1520546508.87	396.0
85	1520546508.87	396.0
86	1520546508.88	396.0
87	1520546508.89	396.0
88	1520546508.89	396.0
89	1520546508.89	396.0
90	1520546508.91	396.0
91	1520546508.93	396.0	53661.0
92	1520546508.93	396.0
93	1520546508.95	396.0
94	1520546508.97	396.0
95	1520546508.99	396.0
96	1520546509.01	342.0
97	1520546509.02	396.0
98	1520546509.02	396.0
99	1520546509.04	396.0
100	1520546509.06	396.0
101	1520546509.06	396.0
102	1520546509.06	396.0
103	1520546509.06	396.0
104	1520546509.07	396.0
105	1520546509.08	396.0
106	1520546509.08	396.0
107	1520546509.09	396.0
108	1520546509.09	396.0
109	1520546509.09	342.0
110	1520546509.09	396.0
111	1520546509.09	396.0
112	1520546509.09	396.0
113	1520546509.11	1197.0	42486.0
114	1520546509.11	396.0
115	1520546509.12	396.0
116	1520546509.13	396.0
117	1520546509.14	396.0
118	1520546509.15	396.0
119	1520546509.16	396.0
120	1520546509.19	396.0
121	1520546509.2	396.0
122	1520546509.21	396.0
123	1520546509.21	342.0
124	1520546509.22	342.0
125	1520546509.23	396.0
126	1520546509.24	342.0
127	1520546509.25	394.0
128	1520546509.26	340.0
129	1520546509.27	396.0
130	1520546509.27	396.0
131	1520546509.27	396.0
132	1520546509.28	396.0
133	1520546509.28	396.0
134	1520546509.29	396.0
135	1520546509.31	396.0
136	1520546509.31	342.0
137	1520546509.32	396.0
138	1520546509.33	342.0
139	1520546509.34	396.0
140	1520546509.35	396.0
